participant_id,event,time,condition,title,artist,trial,session,music_evoked_affect,mem_positive,mem_vivid,spont_memory,mem_coincidence,artist_exposure_rating,familiarity,childhood_exposure,adolescence_exposure,young_adult_exposure,adult_present_exposure,clip_liking,uri
44,A time hearing a favorite bedtime story as a child,child,U,99 Cent Dreams,Eli Paperboy Reed,12,1,6,6,5,n,NA,NA,2,1,2,3,2,5,NA
44,A moment when a parent read to you in childhood,child,U,Said She Would,Eli Paperboy Reed,13,1,5,0,0,n,NA,NA,1,1,1,1,1,3,NA
44,A celebration of your own birthday during childhood,child,U,My Best Year,The Solids,14,1,4,0,0,n,NA,NA,1,1,1,1,1,3,NA
44,A memorable playdate with a childhood friend,child,U,Be Thou By My Side,Holy Hive,15,1,5,2,6,n,NA,NA,1,1,1,1,1,3,NA
44,Moving into your first home after your parents house or dorm,adult,C,13,no music,1,2,3,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A time cooking in your 20's,adult,C,3,no music,2,2,6,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Your first formal job interview,adult,C,6,no music,3,2,4,5,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A sporting event or concert in your 20's,adult,C,15,no music,4,2,6,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Your first day at a job after college/high school,adult,C,14,no music,5,2,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Going to prom or homecoming dance,adol,C,8,no music,6,2,4,3,2,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A time giving a presentation in junior/high school,adol,C,1,no music,7,2,4,4,1,y,1,NA,NA,NA,NA,NA,NA,NA,NA
44,A time when you drank with friends in junior/high school,adol,C,7,no music,8,2,4,4,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A moment with your high school girlfriend/boyfriend,adol,C,5,no music,9,2,4,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
44,A moment with your high school best friend,adol,C,9,no music,10,2,3,7,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A time with a babysitter you had during childhood,child,C,2,no music,11,2,4,4,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,Getting your first childhood pet,child,C,11,no music,12,2,4,4,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,An activity you did in elementary school,child,C,4,no music,13,2,4,4,2,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A time when you watched a movie/tv show with family as a child,child,C,10,no music,14,2,4,6,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A time playing an outdoor game during childhood,child,C,12,no music,15,2,2,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,A wedding you attended in your 20's,adult,F,"Take Me Home, Country Roads",John Denver,1,3,6,4,3,n,NA,5,5,1,1,5,5,5,spotify:track:1YYhDizHx7PnDhAhko6cDS
44,A career advancement or promotion in your 20's,adult,F,Philadelphia Freedom,Elton John,2,3,4,6,4,n,NA,5,5,1,4,5,2,2,spotify:track:3wmIUifLPw54kZoFIHFWMd
44,A time when you did community service in your 20's,adult,F,Until You Come Back to Me (That's What I'm Gonna Do),Aretha Franklin,3,3,6,7,5,n,NA,5,3,1,1,3,2,5,spotify:track:5mymaL5wREERekNoPojzyG
44,A big accomplishment at work in your 20's,adult,F,Just My Imagination (Running Away With Me),The Temptations,4,3,6,4,3,y,1,5,5,1,5,2,3,5,spotify:track:39Bd345OWEhRNyfayhp9gv
44,A memorable party in your 20's,adult,F,Joy To The World,Three Dog Night,5,3,6,7,6,y,1,5,5,1,1,5,5,5,spotify:track:1Sqcqzfgv5oB2nPcVGw6cp
44,A slumber party in junior/high school,adol,F,You Can't Hurry Love,The Supremes,6,3,6,4,2,y,2,5,5,1,5,5,2,5,spotify:track:7bDxiHrazDoD3sOt9JjSDD
44,A religious ceremony during your adolescence,adol,F,Respect,Aretha Franklin,7,3,7,6,5,y,1,5,5,1,1,5,5,5,spotify:track:7s25THrKz86DM225dOYwnr
44,A time working on a junior/ high school art or science project,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,8,3,7,6,4,y,1,5,5,1,5,5,5,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
44,A time breaking the rules of your parents as a teen,adol,F,Can't You Hear My Heartbeat,Herman's Hermits,9,3,6,3,6,y,2,5,4,1,4,1,1,4,spotify:track:2tUP1fuo8EdOVz3Bw9r7yu
44,A friend's birthday party in high school,adol,F,Hey Jude - Remastered 2009,The Beatles,10,3,6,6,5,y,1,5,5,1,1,5,5,5,spotify:track:3m7V717IKZqZLW5qUIOxdD
44,A snow-day (or other weather-related cancellation) in elementary school,child,F,All I Have To Do Is Dream,The Everly Brothers,11,3,5,6,2,y,1,3,5,1,5,1,4,5,spotify:track:1Yk3ReBzEg0BVpBQiUCuag
44,Taking your elementary school class picture,child,F,My Prayer,The Platters,12,3,4,4,2,y,1,3,3,1,2,1,1,3,spotify:track:03gRaxva5dYAlwcyzLXoO4
44,Birth or adoption of your younger sibling,child,F,Mack the Knife,Bobby Darin,13,3,7,3,7,y,3,3,5,1,5,5,5,5,spotify:track:0YTgZJfVLmJ0b8XAMZKRKg
44,A moment when you played dolls/toys with a friend,child,F,Don't Be Cruel,Elvis Presley,14,3,3,4,2,n,NA,4,5,1,5,1,2,2,spotify:track:4zzXm1QJQXWLyUfFhWZBRg
44,Your first religious ceremony,child,F,Lonely Street,Andy Williams,15,3,4,3,2,n,NA,5,1,1,1,1,1,4,spotify:track:4vzwzP3O4ihgi4FdewHMsb
45,A time trying cigarettes or drugs in high school,adol,F,I'll Be There,The Jackson 5,1,1,7,7,7,y,4,5,5,1,5,3,3,5,spotify:track:4D9wVFpbDRDK2s6vSgtEl0
45,Your first date or first kiss,adol,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,2,1,7,5,4,y,3,5,5,1,4,4,4,5,spotify:track:0HZlND4giwzgolBpaNIRGV
45,Going to prom or homecoming dance,adol,F,I Can't Get Next To You,The Temptations,3,1,6,5,6,y,3,5,5,1,4,4,3,5,spotify:track:6aL6pPBaTMGgM558mplSnj
45,A religious ceremony during your adolescence,adol,F,How Can You Mend A Broken Heart,Bee Gees,4,1,5,6,6,y,4,5,5,1,4,4,2,4,spotify:track:0Xi5K3mWaDLjIq8YaqBdxD
45,A time giving a presentation in junior/high school,adol,F,Hey Jude - Remastered 2009,The Beatles,5,1,5,6,6,y,4,5,5,1,4,3,3,5,spotify:track:3m7V717IKZqZLW5qUIOxdD
45,A memorable date in your 20's,adult,F,I Write the Songs,Barry Manilow,6,1,6,6,6,y,3,5,5,1,3,4,4,5,spotify:track:12FZTFRyd4RBzvKf8RB0zO
45,A favorite memory from college,adult,F,Shining Star,"Earth, Wind & Fire",7,1,6,7,7,y,5,5,5,1,4,4,4,5,spotify:track:0RgcOUQg4qYAEt9RIdf3oB
45,A time cooking in your 20's,adult,F,Don't Go Breaking My Heart - Remastered,Elton John,8,1,6,7,7,y,2,5,5,1,3,3,2,4,spotify:track:4LTxJnvxbnnDJYygjoSXDp
45,A wedding you attended in your 20's,adult,F,Sir Duke,Stevie Wonder,9,1,7,7,7,n,NA,5,5,1,4,4,4,5,spotify:track:2udw7RDkldLFIPG9WYdVtT
45,A halloween in your 20's,adult,F,Night Fever,Bee Gees,10,1,6,6,6,y,2,5,5,1,4,4,3,5,spotify:track:0MEaPVD5sOZ17HhhjBZs3Z
45,A moment when a parent read to you in childhood,child,F,Night,Jackie Wilson,11,1,6,7,7,n,NA,5,2,1,1,1,1,2,spotify:track:0GAXsJkYFTXhw6Rs3QWFBq
45,Your elementary school graduation,child,F,I Can't Stop Loving You,Ray Charles,12,1,5,5,5,n,NA,5,5,1,4,4,2,4,spotify:track:0lKNhJylqHrHdQBzmFN73Y
45,An activity you did in elementary school,child,F,It's Now or Never,Elvis Presley,13,1,5,5,4,n,NA,5,5,1,1,3,3,3,spotify:track:1XunTmhOcj3xwh4b8P3isX
45,A trip to the zoo as a child,child,F,Can't Get Used to Losing You - Single Version,Andy Williams,14,1,5,5,4,y,1,5,5,1,3,5,3,5,spotify:track:41zpWL98BsYKP5nvtdTM5z
45,A time when you watched a movie/tv show with family as a child,child,F,Save the Last Dance for Me,The Drifters,15,1,5,5,4,n,NA,5,5,1,3,3,2,4,spotify:track:391TUcoPonqYykPkSZ5Z9U
45,First day of junior/high school,adol,U,99 Cent Dreams,Eli Paperboy Reed,1,2,6,3,7,y,4,NA,2,1,1,1,1,3,NA
45,A performance of a junior/high school play,adol,U,My Best Year,The Solids,2,2,4,5,5,n,NA,NA,2,1,1,2,2,3,NA
45,A time working on a junior/ high school art or science project,adol,U,Baby Don't Cry,Jose James,3,2,5,5,5,n,NA,NA,2,1,1,1,1,2,NA
45,A friend's birthday party in high school,adol,U,Summer Breeze,The Sha La Das,4,2,4,5,5,n,NA,NA,2,1,2,2,1,2,NA
45,Your junior/high school graduation,adol,U,Take Me Home,Jose James,5,2,4,6,6,n,NA,NA,3,1,1,2,2,3,NA
45,A college sports event,adult,U,Said She Would,Eli Paperboy Reed,6,2,5,7,7,n,NA,NA,4,1,3,3,2,3,NA
45,Your first formal job interview,adult,U,"On My Mind, In My Heart",Jesse Dee,7,2,5,6,6,n,NA,NA,1,1,1,1,1,2,NA
45,A big accomplishment at work in your 20's,adult,U,Some Earthly Delights,Chris Robinson Brotherhood,8,2,4,6,6,n,NA,NA,2,1,1,1,1,1,NA
45,Your first day at a job after college/high school,adult,U,Hold You Back,JC Brooks & The Uptown Sound,9,2,4,5,5,n,NA,NA,2,1,1,1,1,2,NA
45,A moment with your best friend in your 20's,adult,U,Let Me Be Your Lovemaker,Humble Pie,10,2,4,5,7,n,NA,NA,1,1,1,1,1,2,NA
45,A time playing an outdoor game during childhood,child,U,Right Here Right Now,Karrin Allyson,11,2,4,7,6,n,NA,NA,1,1,1,1,1,2,NA
45,A time when you played make-believe,child,U,Packin' Up,Darondo,12,2,4,6,6,n,NA,NA,2,1,1,1,1,2,NA
45,A time hearing a favorite bedtime story as a child,child,U,Be Thou By My Side,Holy Hive,13,2,4,6,6,n,NA,NA,3,1,1,2,1,3,NA
45,Getting your first childhood pet,child,U,Highway Song,Patty Griffin,14,2,4,6,5,n,NA,NA,1,1,1,1,1,2,NA
45,Taking your elementary school class picture,child,U,Bummer,Tino Drima,15,2,4,5,5,n,NA,NA,1,1,1,1,1,1,NA
45,A moment with your high school girlfriend/boyfriend,adol,C,1,no music,1,3,5,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A moment with your high school best friend,adol,C,15,no music,2,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A moment when you were supported/encouraged by an adult in your teens,adol,C,8,no music,3,3,4,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A moment when you realized you were good at something as a teenager,adol,C,7,no music,4,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,An act of community service you did in junior/high school,adol,C,11,no music,5,3,4,6,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
45,Your college graduation,adult,C,12,no music,6,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Opening up your first bank account,adult,C,4,no music,7,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A moment in graduate school,adult,C,6,no music,8,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,First time voting,adult,C,13,no music,9,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Moving into your first home after your parents house or dorm,adult,C,2,no music,10,3,4,7,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A memorable playdate with a childhood friend,child,C,14,no music,11,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A moment when you played dolls/toys with a friend,child,C,9,no music,12,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A time playing a game with a sibling in childhood,child,C,10,no music,13,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,Your first religious ceremony,child,C,5,no music,14,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,A friend's birthday party in elementary school,child,C,3,no music,15,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Going to prom or homecoming dance,adol,U,Let It Fall,Chris Robinson Brotherhood,1,1,3,7,4,y,1,NA,1,1,1,1,1,1,NA
46,A moment you acted on a first crush as a teen,adol,U,My Best Year,The Solids,2,1,6,7,6,y,3,NA,1,1,1,1,1,2,NA
46,A time you did a specific chore for your parents,adol,U,Blackeyedsusan,Jose James,3,1,5,2,4,y,1,NA,1,1,1,1,1,2,NA
46,A time when you stood up for someone in junior/high school,adol,U,(Am I Just) Fooling Myself,Eli Paperboy Reed,4,1,6,2,2,y,1,NA,1,1,1,1,1,3,NA
46,A moment when a parent comforted you when you were a teenager,adol,U,My Baby's Tears,Reverend Baron,5,1,3,1,7,y,4,NA,1,1,1,1,1,2,NA
46,Getting your first childhood pet,child,U,Said She Would,Eli Paperboy Reed,6,1,4,6,5,n,NA,NA,1,1,1,1,1,2,NA
46,A (particular) event on the playground,child,U,Boundary Line,Jesse Dee,7,1,4,5,4,n,NA,NA,1,1,1,1,1,2,NA
46,A trip to the zoo as a child,child,U,Take Me Home,Jose James,8,1,5,0,0,n,NA,NA,3,1,1,2,2,3,NA
46,A trip to an amusement park as a child,child,U,If You Remember,Night Shop,9,1,3,5,4,n,NA,NA,2,1,1,1,1,2,NA
46,A night on Halloween in childhood,child,U,99 Cent Dreams,Eli Paperboy Reed,10,1,4,3,6,n,NA,NA,1,1,1,1,1,2,NA
46,Your wedding,adult,U,Summer Breeze,The Sha La Das,11,1,3,4,6,n,NA,NA,3,1,1,2,1,2,NA
46,A career advancement or promotion in your 20's,adult,U,Be Thou By My Side,Holy Hive,12,1,5,7,7,y,4,NA,1,1,1,1,1,3,NA
46,A day when you helped a friend move residence,adult,U,Bummer,Tino Drima,13,1,3,5,4,n,NA,NA,1,1,1,1,1,1,NA
46,A memorable party in your 20's,adult,U,Sending Love from Mars,Skin & Bones,14,1,4,1,5,n,NA,NA,1,1,1,1,1,2,NA
46,A memorable date in your 20's,adult,U,Let Me Be Your Lovemaker,Humble Pie,15,1,5,6,7,n,NA,NA,1,1,1,1,1,2,NA
46,A time breaking the rules of your parents as a teen,adol,F,Fingertips - Original Studio Version,Stevie Wonder,1,2,7,6,7,y,3,5,3,1,3,2,1,4,spotify:track:6a3MLwUlasHrbw1WN2ze2I
46,Going to a wedding as a teenager,adol,F,(I Can't Get No) Satisfaction,The Rolling Stones,2,2,5,0,0,n,NA,5,5,1,5,4,2,4,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
46,A time when you drank with friends in junior/high school,adol,F,You've Lost That Lovin' Feelin' - Single Version,The Righteous Brothers,3,2,4,7,6,n,NA,5,5,1,3,3,3,4,spotify:track:4r1YRZuf1XYNDx9Zzednk9
46,A moment with your high school girlfriend/boyfriend,adol,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,4,2,5,5,6,y,4,5,5,1,4,2,2,4,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
46,Your first date or first kiss,adol,F,Downtown,Petula Clark,5,2,5,0,0,n,NA,5,5,1,3,2,1,4,spotify:track:0hgWgToJgb7O1tT12YWRCz
46,A time when you played make-believe,child,F,My Prayer,The Platters,6,2,4,7,7,y,3,5,3,1,3,2,1,3,spotify:track:03gRaxva5dYAlwcyzLXoO4
46,A time playing an outdoor game during childhood,child,F,Secret Love,Doris Day,7,2,5,6,4,y,2,5,5,3,2,3,4,5,spotify:track:5wzjc23Qsn7wN75eLMvFEc
46,A lesson in religious school as a child,child,F,All I Have To Do Is Dream,The Everly Brothers,8,2,5,3,4,y,1,5,5,1,3,2,2,3,spotify:track:1Yk3ReBzEg0BVpBQiUCuag
46,A snow-day (or other weather-related cancellation) in elementary school,child,F,A Blossom Fell,Nat King Cole,9,2,5,5,5,y,4,5,3,1,2,2,1,3,spotify:track:7xSeHkkHknKJa7EJF0u8cx
46,A celebration of your own birthday during childhood,child,F,Learnin' The Blues - Remastered,Frank Sinatra,10,2,5,0,0,n,NA,5,4,1,2,2,2,3,spotify:track:177n1ckYQkeOzLhSSkKci2
46,A work-related trip in your 20's,adult,F,Honky Tonk Women - Mono Version,The Rolling Stones,11,2,3,7,7,n,NA,5,5,1,4,3,2,3,spotify:track:4z7OCDAAIZxfzQ6qyUSx1O
46,A wedding you attended in your 20's,adult,F,I Can't Get Next To You,The Temptations,12,2,5,5,5,y,3,5,5,1,3,3,2,4,spotify:track:6aL6pPBaTMGgM558mplSnj
46,A sporting event or concert in your 20's,adult,F,I'll Be There,The Jackson 5,13,2,5,6,5,y,4,5,5,1,2,3,3,3,spotify:track:4D9wVFpbDRDK2s6vSgtEl0
46,A moment on a honeymoon,adult,F,My Love,Paul McCartney,14,2,4,6,6,n,NA,5,1,1,1,1,1,2,spotify:track:6q9JjGg7puap2DyEqfP31k
46,A moment with your best friend in your 20's,adult,F,Let's Get It On,Marvin Gaye,15,2,6,6,5,n,NA,5,5,1,1,3,2,3,spotify:track:7ElgDM85OdoCSb0zSuYbpb
46,The day when you moved houses during junior/high school,adol,C,3,no music,1,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,A moment with your high school best friend,adol,C,15,no music,2,3,3,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,A halloween during high school,adol,C,5,no music,3,3,3,3,4,y,2,NA,NA,NA,NA,NA,NA,NA,NA
46,A time trying cigarettes or drugs in high school,adol,C,11,no music,4,3,5,7,6,y,4,NA,NA,NA,NA,NA,NA,NA,NA
46,A time giving a presentation in junior/high school,adol,C,14,no music,5,3,4,5,5,y,3,NA,NA,NA,NA,NA,NA,NA,NA
46,A time when you watched a movie/tv show with family as a child,child,C,7,no music,6,3,5,6,6,y,4,NA,NA,NA,NA,NA,NA,NA,NA
46,A memorable playdate with a childhood friend,child,C,4,no music,7,3,3,4,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,An activity you did in elementary school,child,C,2,no music,8,3,5,4,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,A trip out to the see a movie or another performance as a child,child,C,13,no music,9,3,3,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Losing a tooth/a visit from the tooth fairy,child,C,1,no music,10,3,4,5,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Your first day at a job after college/high school,adult,C,10,no music,11,3,4,4,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,A time cooking in your 20's,adult,C,12,no music,12,3,4,6,6,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,The birth or adoption of your first child,adult,C,6,no music,13,3,5,5,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
46,Moving into your first home after your parents house or dorm,adult,C,8,no music,14,3,5,4,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,Proposing to/being proposed to by your partner,adult,C,9,no music,15,3,4,5,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,First time voting,adult,C,1,no music,1,1,5,4,3,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,Your first day at a job after college/high school,adult,C,12,no music,2,1,5,5,4,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,A memorable party in your 20's,adult,C,4,no music,3,1,6,3,7,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,A day when you helped a friend move residence,adult,C,15,no music,4,1,5,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,Your college graduation,adult,C,13,no music,5,1,4,7,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,Going to prom or homecoming dance,adol,C,2,no music,6,1,4,6,5,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,A time breaking the rules of your parents as a teen,adol,C,14,no music,7,1,5,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,A moment you acted on a first crush as a teen,adol,C,10,no music,8,1,7,7,7,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,A religious ceremony during your adolescence,adol,C,9,no music,9,1,6,6,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,A time working on a junior/ high school art or science project,adol,C,5,no music,10,1,5,4,3,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,A time playing a game with a sibling in childhood,child,C,3,no music,11,1,6,7,6,y,4,NA,NA,NA,NA,NA,NA,NA,NA
47,A time when you watched a movie/tv show with family as a child,child,C,6,no music,12,1,5,6,4,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,An activity you did in elementary school,child,C,11,no music,13,1,4,6,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
47,A lesson in religious school as a child,child,C,7,no music,14,1,3,5,3,n,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,A time with a babysitter you had during childhood,child,C,8,no music,15,1,5,7,6,y,2,NA,NA,NA,NA,NA,NA,NA,NA
47,Moving into your first home after your parents house or dorm,adult,U,Highway Song,Patty Griffin,1,2,4,5,4,n,NA,NA,1,1,1,1,1,3,NA
47,Opening up your first bank account,adult,U,Evergreen,Michigan Rattlers,2,2,4,6,5,n,NA,NA,1,1,1,1,1,4,NA
47,A time when you did community service in your 20's,adult,U,Baby Don't Do It,The James Hunter Six,3,2,5,0,0,0,NA,NA,2,1,1,2,1,4,NA
47,A moment with your best friend in your 20's,adult,U,Another Day (kfc),CMAT,4,2,4,6,6,n,NA,NA,1,1,1,1,1,3,NA
47,A time picking up a new hobby in your 20's,adult,U,Cryin' Shame,David Quinn,5,2,6,6,7,y,1,NA,2,1,1,1,2,4,NA
47,A slumber party in junior/high school,adol,U,Take Me Home,Jose James,6,2,5,5,5,n,NA,NA,1,1,1,1,1,3,NA
47,A moment with your high school best friend,adol,U,My Best Year,The Solids,7,2,3,6,7,n,NA,NA,1,1,1,1,1,3,NA
47,A moment with your high school girlfriend/boyfriend,adol,U,Let It Fall,Chris Robinson Brotherhood,8,2,6,5,6,y,1,NA,1,1,1,1,1,2,NA
47,A halloween during high school,adol,U,Blackeyedsusan,Jose James,9,2,5,3,6,n,NA,NA,1,1,1,1,1,3,NA
47,A time you did a specific chore for your parents,adol,U,Those Years Are Over,The Sha La Das,10,2,4,6,6,n,NA,NA,2,1,1,1,1,3,NA
47,A time when you played make-believe,child,U,Bummer,Tino Drima,11,2,1,6,6,n,NA,NA,1,1,1,1,1,2,NA
47,First time you or a friend swore in front of an adult,child,U,Summer Breeze,The Sha La Das,12,2,6,6,6,y,1,NA,1,1,1,1,1,4,NA
47,A memorable playdate with a childhood friend,child,U,Charlie Love,The Sweet Vandals,13,2,5,7,6,n,NA,NA,1,1,1,1,1,2,NA
47,Losing a tooth/a visit from the tooth fairy,child,U,Be Thou By My Side,Holy Hive,14,2,5,7,5,n,NA,NA,1,1,1,1,1,4,NA
47,A time playing an outdoor game during childhood,child,U,Road to Carolina,Night Shop,15,2,5,7,6,n,NA,NA,1,1,1,1,1,3,NA
47,A memorable date in your 20's,adult,F,I Can't Get Next To You,The Temptations,1,3,7,6,5,y,2,5,5,1,4,4,3,5,spotify:track:6aL6pPBaTMGgM558mplSnj
47,A big accomplishment at work in your 20's,adult,F,(They Long To Be) Close To You,The Carpenters,2,3,7,7,7,y,2,5,5,1,4,4,2,4,spotify:track:2kyVQg00pphEufGT59M2XH
47,A favorite memory from college,adult,F,Hey Jude - Remastered 2009,The Beatles,3,3,7,5,4,y,4,5,5,1,4,4,3,4,spotify:track:3m7V717IKZqZLW5qUIOxdD
47,A time cooking in your 20's,adult,F,Bridge Over Troubled Water,Simon & Garfunkel,4,3,7,6,6,y,4,5,5,1,4,4,3,5,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
47,A wedding you attended in your 20's,adult,F,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,5,3,7,4,6,n,NA,5,5,1,4,4,2,4,spotify:track:0HZlND4giwzgolBpaNIRGV
47,Your first date or first kiss,adol,F,Surfin' U.S.A. - Remastered,The Beach Boys,6,3,7,5,4,y,3,5,5,1,4,4,2,4,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b
47,First time you taught someone younger than you how to do something,adol,F,I Can't Stop Loving You,Ray Charles,7,3,7,6,6,y,4,5,5,2,4,4,4,5,spotify:track:0lKNhJylqHrHdQBzmFN73Y
47,A time giving a presentation in junior/high school,adol,F,I Want To Hold Your Hand - Remastered 2009,The Beatles,8,3,6,4,2,n,NA,5,5,1,4,4,2,5,spotify:track:5Qe7NHxeLAn8KoLTNLSdwe
47,A time going to a movie in junior/high school,adol,F,(I Can't Get No) Satisfaction,The Rolling Stones,9,3,6,6,4,y,1,5,5,1,5,4,2,5,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
47,First day of junior/high school,adol,F,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Four Tops,10,3,7,7,6,n,NA,5,5,1,4,4,2,5,spotify:track:6b6IMqP565TbtFFZg9iFf3
47,A moment when a parent read to you in childhood,child,F,(We're Gonna) Rock Around The Clock,Bill Haley,11,3,7,6,4,y,4,5,5,2,3,3,2,4,spotify:track:1uRKT2LRANv4baowBWHfDS
47,A moment when you played dolls/toys with a friend,child,F,Don't Be Cruel,Elvis Presley,12,3,7,6,5,y,1,5,5,3,4,4,2,4,spotify:track:4zzXm1QJQXWLyUfFhWZBRg
47,A celebration of your own birthday during childhood,child,F,Don't Let The Stars Get In Your Eyes,Perry Como,13,3,6,5,4,y,4,5,3,2,2,1,1,4,spotify:track:0aRO8owjwQbcVRLfL3zR0U
47,Getting your first childhood pet,child,F,Love Letters In The Sand,Pat Boone,14,3,7,7,6,n,NA,5,5,2,4,4,2,5,spotify:track:6I3bK0tihjv6EzeLhzBKbn
47,Your first religious ceremony,child,F,"Oh, Mein Papa",Eddie Fisher,15,3,7,6,6,y,4,5,5,4,4,3,2,5,spotify:track:0EIEvpiVxoXEn5GZWvG1RT
48,A trip to an amusement park as a child,child,C,11,no music,1,1,4,7,6,y,1,NA,NA,NA,NA,NA,NA,NA,NA
48,A snow-day (or other weather-related cancellation) in elementary school,child,C,2,no music,2,1,2,7,5,y,1,NA,NA,NA,NA,NA,NA,NA,NA
